city,district,date,city_detainees,district_detainees,district_en,location,lat,lon,city_lon,city_lat,city_en
Санкт-Петербург,Отдел полиции № 86 Приморского района г. Санкт-Петербурга,2022-03-03,159,6,Police Department No. 86 Primorsky District of St. Petersburg,Отдел полиции № 86 Приморского района г. Санкт-Петербурга,60.01035,30.2651,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 25 Приморского района г. Санкт-Петербурга,2022-03-03,159,10,Police Department No. 25 Primorsky District of St. Petersburg,Отдел полиции № 25 Приморского района г. Санкт-Петербурга,59.99029,30.20835,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 30 Василеостровского района г. Санкт-Петербурга,2022-03-03,159,2,NA,Отдел полиции № 30 Василеостровского района г. Санкт-Петербурга,NA,NA,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел полиции № 17 Калининского района г. Санкт-Петербурга,2022-03-03,159,17,Police Department No. 17 Kalininsky District of St. Petersburg,Отдел полиции № 17 Калининского района г. Санкт-Петербурга,60.04608,30.38849,30.36091,59.93106,St. Petersburg
Санкт-Петербург,Отдел МВД по Пушкинскому району г. Санкт-Петербурга,2022-03-03,159,17,Department of the Ministry of Internal Affairs for Pushkinsky District of St. Petersburg,Отдел МВД по Пушкинскому району г. Санкт-Петербурга,59.73695,30.40553,30.36091,59.93106,St. Petersburg
Санкт-Петербург,"Задержаны, но пока неизвестно, в каких отделах находятся: 4",2022-03-03,159,4,NA,NA,NA,NA,30.36091,59.93106,St. Petersburg
Новосибирск,Отдел полиции № 1 «Центральный»,2022-03-03,15,13,"Police Department No. 1 ""Central""","Отдел полиции № 1 «Центральный», Новосибирск",55.04404,82.92045,82.89638,54.98327,Novosibirsk
Новосибирск,Отдел полиции № 10 «Советский»,2022-03-03,15,2,"Police Department No. 10 ""Soviet""","Отдел полиции № 10 «Советский», Новосибирск",54.85858,83.09814,82.89638,54.98327,Novosibirsk
Новосибирск,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-03,15,1,NA,NA,NA,NA,82.89638,54.98327,Novosibirsk
Нижний Новгород,Отдел полиции № 1 УМВД по Нижнему Новгороду,2022-03-03,13,1,Police Department No. 1 Ministry of Internal Affairs on Nizhny Novgorod,"Отдел полиции № 1 УМВД по Нижнему Новгороду, Нижний Новгород",56.23374,43.85312,44.00588,56.32687,Nizhny Novgorod
Нижний Новгород,Отдел полиции № 5 УМВД по Нижнему Новгороду,2022-03-03,13,11,Police Department No. 5 Ministry of Internal Affairs on Nizhny Novgorod,"Отдел полиции № 5 УМВД по Нижнему Новгороду, Нижний Новгород",56.33012,43.99134,44.00588,56.32687,Nizhny Novgorod
Нижний Новгород,"Задержаны, но пока неизвестно, в каких отделах находятся: 1",2022-03-03,13,1,NA,NA,NA,NA,44.00588,56.32687,Nizhny Novgorod
Екатеринбург,Отдел полиции № 9 УМВД по городу Екатеринбургу,2022-03-03,12,12,Department of Police No. 9 UMVD in the city of Yekaterinburg,"Отдел полиции № 9 УМВД по городу Екатеринбургу, Екатеринбург",56.81432,60.5832,60.64541,56.8431,Yekaterinburg
Сочи,Отдел полиции (Центрального района) УМВД по г. Сочи,2022-03-03,9,6,Police Department (Central District) Ministry of Internal Affairs in Sochi,Отдел полиции (Центрального района) УМВД по г. Сочи,43.594107,39.728868,39.73415,43.60281,Sochi
Сочи,"Задержаны, но пока неизвестно, в каких отделах находятся: 3",2022-03-03,9,3,NA,NA,NA,NA,39.73415,43.60281,Sochi
Казань,Отдел полиции № 16 «Япеева» УМВД по г. Казани,2022-03-03,7,7,"Police Department No. 16 ""Yapeeyev"" Ministry of Internal Affairs for the city of Kazan",Отдел полиции № 16 «Япеева» УМВД по г. Казани,55.79825,49.11597,49.12333,55.78789,Kazan
Хабаровск,Отдел полиции № 4 УМВД по г. Хабаровску,2022-03-03,3,1,Police Department No. 4 Umvd in Khabarovsk,Отдел полиции № 4 УМВД по г. Хабаровску,48.48858,135.0752,135.0721,48.48144,Khabarovsk
Хабаровск,Отделение полиции № 4 отдела МВД по Хабаровскому району,2022-03-03,3,2,NA,NA,NA,NA,135.0721,48.48144,Khabarovsk
Великий Новгород,Управление МВД России по городу Великий Новгород,2022-03-03,2,2,Office of the Ministry of Internal Affairs of Russia in the city Veliky Novgorod,"Управление МВД России по городу Великий Новгород, Великий Новгород",58.54443,31.30573,31.27419,58.52557,Velikiy Novgorod
Ступино,Отдел МВД по Ступинскому району,2022-03-03,2,2,NA,NA,NA,NA,NA,NA,NA
Челябинск,Отдел полиции № 3 (Советский район) УМВД по городу Челябинску,2022-03-03,2,1,Police Department No. 3 (Soviet District) Ministry of Internal Affairs in the city of Chelyabinsk,"Отдел полиции № 3 (Советский район) УМВД по городу Челябинску, Челябинск",55.55446,37.71011,61.43684,55.16444,Chelyabinsk
Челябинск,Отдел полиции № 1 (Ленинский район) УМВД по городу Челябинску,2022-03-03,2,1,Police Department No. 1 (Leninsky District) Ministry of Internal Affairs in the city of Chelyabinsk,"Отдел полиции № 1 (Ленинский район) УМВД по городу Челябинску, Челябинск",55.19416,61.34033,61.43684,55.16444,Chelyabinsk
Томск,Отдел полиции № 2 (по обслуживанию внутригородской территории Ленинский район) УМВД по городу Томску,2022-03-03,2,2,NA,NA,NA,NA,84.94805,56.48843,Tomsk
Ефремов,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-03,2,2,NA,NA,NA,NA,NA,NA,NA
Одинцово,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-03,2,2,NA,NA,NA,NA,37.28186,55.67337,Odintsovo
Тюмень,"Задержаны, но пока неизвестно, в каких отделах находятся: 2",2022-03-03,2,2,NA,NA,NA,NA,65.56186,57.15534,Tyumen
Саратов,Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район),2022-03-03,1,1,Police Department No. 1 as part of the Ministry of Internal Affairs in the city of Saratov (Volzhsky district),"Отдел полиции № 1 в составе УМВД по городу Саратову (Волжский район), Саратов",51.52664,46.03682,46.01541,51.54618,Saratov
Пермь,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,2022-03-03,1,1,Police Department No. 6 (Leninsky District) Umvd in Perm,Отдел полиции № 6 (дисл. Ленинский р-н) УМВД по г. Перми,58.01358,56.25538,56.22697,58.00917,Perm
Ростов-на-Дону,Отдел полиции № 3 УМВД по городу Ростову-на-Дону,2022-03-03,1,1,Police Department No. 3 UMVD in the city of Rostov-on-Don,"Отдел полиции № 3 УМВД по городу Ростову-на-Дону, Ростов-на-Дону",47.22495,39.71789,39.70151,47.23571,Rostov-on-Don
